Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg F),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg F),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg F),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
1927.06,2.0,9.0,2026-03-11 00:40:37,37.04114,-121.52332,4038.0,116.2,342.5,-12.6,-2.16,E16,4.3,304.6,0.0,2.9,-3.0,328.6,123.1,3834.0,-0.3,-0.02,1.0,,140.0,64.4,132.7,30.15,5113.0,321.0,18.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-43.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2401.0,2401.0,23.5,11.1,,11.1,23.6,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,352.4,1259.6,350.6,1239.8,357.8,1238.0,356.0,1252.4,,,-28.0,0.0,,23.6,-12.0,0.0,,,0.659,0.84,81.4,189.68,,,69.0,R,,2401.0,354.20000000000005,5.5,2.9565217391304346,5.254652777777777,361589.53966666665,408.2,True,2026-03-11 00:08:48 - Flight 2,11.1,10.468468468468469
1928.06,2.0,9.0,2026-03-11 00:40:38,37.04165,-121.52353,4043.0,116.6,342.2,-12.6,-2.17,E16,4.3,304.3,0.0,2.9,-2.9,328.4,123.0,3837.0,-0.2,-0.02,1.0,,196.0,64.4,132.6,30.15,5113.0,321.0,18.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-43.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2397.0,2397.0,23.6,11.1,,11.1,23.6,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,352.4,1263.2,350.6,1241.6,359.6,1238.0,356.0,1252.4,,,-28.0,0.0,,23.6,-12.0,0.0,,,0.659,0.84,81.4,189.68,,,69.0,R,,2397.0,354.65,5.506987577639751,2.9565217391304346,5.257736111111111,361785.8676666666,408.2,True,2026-03-11 00:08:48 - Flight 2,11.1,10.504504504504505
1929.06,2.0,9.0,2026-03-11 00:40:39,37.04217,-121.52374,4047.0,117.0,341.9,-12.6,-2.17,E16,4.2,304.0,0.0,2.9,-2.1,328.4,123.7,3843.0,-0.2,-0.02,1.0,,262.0,64.4,133.3,30.15,5116.0,321.0,18.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-43.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,188.6,2400.0,2400.0,23.8,11.1,,11.1,23.7,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,354.2,1265.0,350.6,1245.2,359.6,1238.0,356.0,1252.4,,,-28.0,0.0,,23.7,-11.0,0.0,,,0.657,0.839,80.9,189.5,,,70.0,R,,2400.0,355.1,5.513975155279503,2.9285714285714284,5.2608194444444445,361982.87033333327,408.2,True,2026-03-11 00:08:48 - Flight 2,11.1,10.54054054054054
1930.06,2.0,9.0,2026-03-11 00:40:40,37.04268,-121.52395,4051.0,117.7,341.8,-12.6,-2.18,E16,4.2,303.8,0.0,1.7,-1.1,328.8,124.4,3846.0,0.1,-0.02,0.9,,235.0,64.4,134.1,30.15,5120.0,321.0,18.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-41.0,,,,,3.0,1.0,0.0,1200.0,81.0,188.6,2395.0,2395.0,23.8,11.1,,11.1,23.7,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,354.2,1266.8,350.6,1247.0,359.6,1238.0,356.0,1250.6,,,-28.0,0.0,,23.7,-11.0,0.0,,,0.656,0.839,81.3,189.5,,,71.0,R,,2395.0,355.1,5.513975155279503,2.9285714285714284,5.263902777777777,362180.80066666665,408.2,True,2026-03-11 00:08:48 - Flight 2,11.1,10.603603603603604
1931.06,2.0,9.0,2026-03-11 00:40:41,37.0432,-121.52415,4052.0,117.8,341.7,-12.6,-2.18,E16,4.2,303.5,0.0,0.6,-0.4,329.7,125.3,3848.0,0.3,-0.03,0.9,,161.0,64.4,135.1,30.15,5122.0,322.0,18.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2316.0,2316.0,19.5,10.6,,10.6,24.4,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,354.2,1263.2,350.6,1243.4,359.6,1234.4,356.0,1248.8,,,-28.0,0.0,,24.4,-11.0,0.0,,,0.734,0.839,80.7,189.5,,,64.0,R,,2316.0,355.1,5.513975155279503,2.9565217391304346,5.266916666666666,362379.40566666663,408.2,True,2026-03-11 00:08:48 - Flight 2,10.6,11.11320754716981
1932.06,2.0,9.0,2026-03-11 00:40:42,37.04372,-121.52437,4046.0,116.8,341.9,-12.6,-2.19,E16,4.2,303.2,0.0,0.5,-2.7,329.5,123.5,3848.0,0.0,-0.04,1.0,,-44.0,64.4,133.1,30.15,5122.0,323.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-5.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2399.0,2399.0,15.0,9.8,,9.8,24.4,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,354.2,1256.0,352.4,1241.6,359.6,1234.4,356.0,1250.6,,,-28.0,0.0,,24.4,-11.0,0.0,,,1.104,0.837,80.6,190.04,,,45.0,R,,2399.0,355.55,5.520962732919254,2.9565217391304346,5.26975,362577.25166666665,408.2,True,2026-03-11 00:08:48 - Flight 2,9.8,11.918367346938775
1933.06,2.0,9.0,2026-03-11 00:40:43,37.04423,-121.52458,4041.0,116.2,341.5,-12.6,-2.19,E16,4.1,302.9,0.0,0.7,-2.9,329.3,123.1,3847.0,-0.1,-0.04,1.0,,-119.0,64.4,132.6,30.15,5122.0,323.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2399.0,2399.0,14.8,9.1,,9.1,24.4,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,354.2,1252.4,352.4,1239.8,359.6,1236.2,356.0,1254.2,,,-28.0,0.0,,24.4,-11.0,0.0,,,1.144,0.837,80.9,190.04,,,34.0,R,,2399.0,355.55,5.520962732919254,2.9565217391304346,5.272374999999999,362773.7483333333,408.2,True,2026-03-11 00:08:48 - Flight 2,9.1,12.76923076923077
1934.06,2.0,9.0,2026-03-11 00:40:44,37.04474,-121.5248,4036.0,115.6,341.4,-12.6,-2.19,E16,4.1,302.6,0.0,0.8,-1.9,329.3,121.9,3843.0,-0.0,-0.03,1.0,,-164.0,64.4,131.5,30.15,5129.0,324.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2395.0,2395.0,14.7,8.7,,8.7,24.4,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,352.4,1248.8,350.6,1239.8,357.8,1239.8,356.0,1256.0,,,-28.0,0.0,,24.4,-11.0,0.0,,,1.13,0.836,80.9,189.68,,,30.0,R,,2395.0,354.20000000000005,5.5,2.9565217391304346,5.274847222222222,362969.23299999995,408.2,True,2026-03-11 00:08:48 - Flight 2,8.7,13.28735632183908
1935.06,2.0,9.0,2026-03-11 00:40:45,37.04525,-121.52501,4031.0,115.0,341.3,-12.6,-2.2,E16,4.1,302.4,0.0,0.4,-1.2,329.3,121.6,3838.0,-0.0,-0.03,0.9,,-221.0,64.4,131.1,30.15,5129.0,324.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2396.0,2396.0,14.7,8.3,,8.3,24.4,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,352.4,1247.0,350.6,1239.8,357.8,1241.6,354.2,1259.6,,,-28.0,0.0,,24.4,-12.0,0.0,,,1.182,0.836,81.0,189.68,,,29.0,R,,2396.0,353.75,5.493012422360248,2.9565217391304346,5.277208333333333,363163.7056666666,408.2,True,2026-03-11 00:08:48 - Flight 2,8.3,13.855421686746986
1936.06,2.0,9.0,2026-03-11 00:40:46,37.04575,-121.52522,4025.0,114.6,341.3,-12.6,-2.2,E16,4.1,302.1,0.0,-0.4,-1.8,329.4,121.4,3831.0,0.0,-0.03,0.9,,-276.0,64.4,130.8,30.15,5121.0,325.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-5.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2390.0,2390.0,14.7,8.0,,8.0,24.4,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,352.4,1245.2,350.6,1238.0,357.8,1243.4,354.2,1259.6,,,-28.0,0.0,,24.4,-11.0,0.0,,,1.244,0.836,81.0,189.68,,,28.0,R,,2390.0,353.75,5.493012422360248,2.9565217391304346,5.279472222222222,363357.33499999996,408.2,True,2026-03-11 00:08:48 - Flight 2,8.0,14.325
1937.06,2.0,9.0,2026-03-11 00:40:47,37.04625,-121.52544,4014.0,114.1,341.3,-12.6,-2.2,E16,4.0,301.8,0.0,-0.7,-1.8,329.7,120.5,3822.0,0.1,-0.03,1.0,,-398.0,64.4,129.9,30.15,5110.0,326.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2396.0,2396.0,13.3,7.6,,7.6,24.6,,,36.7,0.0,0.0,4.3,4.9,3.5,,,,,352.4,1245.2,348.8,1238.0,357.8,1247.0,354.2,1261.4,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.302,0.836,80.0,190.04,,,25.0,R,,2396.0,353.29999999999995,5.486024844720496,2.9565217391304346,5.281638888888889,363550.2053333333,408.2,True,2026-03-11 00:08:48 - Flight 2,7.6,15.013157894736842
1938.06,2.0,9.0,2026-03-11 00:40:48,37.04675,-121.52565,4002.0,113.8,341.1,-12.6,-2.21,E16,4.0,301.5,0.0,-0.7,-2.3,329.7,120.1,3811.0,-0.0,-0.04,1.0,,-509.0,64.4,129.4,30.15,5096.0,326.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-40.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2395.0,2395.0,12.6,7.2,,7.2,24.6,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,350.6,1243.4,348.8,1238.0,356.0,1248.8,354.2,1266.8,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.299,0.836,80.1,190.22,,,21.0,R,,2395.0,352.4,5.472049689440993,2.9565217391304346,5.2836944444444445,363742.40099999995,408.2,True,2026-03-11 00:08:48 - Flight 2,7.2,15.805555555555555
1939.06,2.0,9.0,2026-03-11 00:40:49,37.04725,-121.52586,3989.0,113.4,340.8,-12.6,-2.21,E16,4.0,301.2,0.0,-0.8,-3.4,329.5,119.6,3797.0,-0.1,-0.04,1.0,,-626.0,64.4,128.9,30.15,5080.0,327.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2397.0,2397.0,12.5,7.0,,7.0,24.6,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,350.6,1243.4,347.0,1241.6,356.0,1252.4,352.4,1268.6,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.304,0.836,80.1,189.86,,,19.0,R,,2397.0,351.5,5.45807453416149,2.9565217391304346,5.285666666666667,363934.00633333327,408.2,True,2026-03-11 00:08:48 - Flight 2,7.0,16.2
1940.06,2.0,9.0,2026-03-11 00:40:50,37.04774,-121.52608,3975.0,113.1,340.5,-12.6,-2.21,E16,4.0,300.9,0.0,-0.8,-3.4,329.1,119.3,3785.0,-0.2,-0.03,1.0,,-652.0,64.4,128.4,30.15,5065.0,328.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-6.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2396.0,2396.0,12.4,6.8,,6.8,24.6,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,348.8,1245.2,347.0,1241.6,356.0,1254.2,350.6,1272.2,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.304,0.835,80.2,189.86,,,18.0,R,,2396.0,350.59999999999997,5.444099378881987,2.9565217391304346,5.287583333333333,364125.0213333333,408.2,True,2026-03-11 00:08:48 - Flight 2,6.8,16.63235294117647
1941.06,2.0,9.0,2026-03-11 00:40:51,37.04824,-121.5263,3961.0,112.8,340.1,-12.6,-2.22,E16,3.9,300.6,0.0,-1.4,-5.1,328.4,119.1,3773.0,-0.4,-0.03,0.9,,-694.0,64.4,128.3,30.15,5059.0,328.0,17.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-5.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2399.0,2399.0,12.4,6.6,,6.6,24.6,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,348.8,1245.2,345.2,1241.6,354.2,1254.2,350.6,1272.2,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.307,0.836,80.1,189.86,,,17.0,R,,2399.0,349.7,5.430124223602484,2.9565217391304346,5.289444444444444,364315.5303333333,408.2,True,2026-03-11 00:08:48 - Flight 2,6.6,17.09090909090909
1942.06,2.0,9.0,2026-03-11 00:40:52,37.04873,-121.52652,3946.0,112.6,339.5,-12.6,-2.22,E16,3.9,300.4,0.0,-2.2,-4.8,328.2,118.7,3757.0,-0.3,-0.05,0.9,,-796.0,64.4,127.8,30.15,5041.0,329.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-3.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2391.0,2391.0,12.4,6.4,,6.4,24.6,,,36.7,0.0,0.0,4.3,4.9,3.5,,,,,347.0,1245.2,345.2,1239.8,354.2,1254.2,350.6,1274.0,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.304,0.836,80.2,190.04,,,17.0,R,,2391.0,349.25,5.423136645962733,2.9565217391304346,5.29125,364505.6176666666,408.2,True,2026-03-11 00:08:48 - Flight 2,6.4,17.593749999999996
1943.06,2.0,9.0,2026-03-11 00:40:53,37.04922,-121.52675,3928.0,112.7,339.2,-12.6,-2.22,E16,3.9,300.1,0.0,-2.3,-2.9,327.8,119.4,3743.0,-0.4,-0.01,1.0,,-815.0,64.4,128.5,30.15,5023.0,329.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-5.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2403.0,2403.0,12.2,6.3,,6.3,24.6,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,347.0,1247.0,343.4,1241.6,354.2,1254.2,348.8,1274.0,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.305,0.836,80.1,190.22,,,16.0,R,,2403.0,348.35,5.409161490683229,2.9565217391304346,5.293013888888889,364695.62066666665,408.2,True,2026-03-11 00:08:48 - Flight 2,6.3,17.88888888888889
1944.06,2.0,9.0,2026-03-11 00:40:54,37.04971,-121.52699,3908.0,113.1,339.1,-12.6,-2.22,E16,3.9,299.8,0.0,-2.5,-2.8,327.8,118.8,3722.0,-0.1,-0.04,1.0,,-977.0,64.4,127.8,30.15,4997.0,330.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2400.0,2400.0,12.2,6.3,,6.3,24.6,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,345.2,1247.0,343.4,1238.0,352.4,1252.4,348.8,1274.0,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.304,0.835,80.1,189.86,,,16.0,R,,2400.0,347.45,5.395186335403726,2.9565217391304346,5.294763888888888,364886.0453333333,408.2,True,2026-03-11 00:08:48 - Flight 2,6.3,17.952380952380953
1945.06,2.0,9.0,2026-03-11 00:40:55,37.05019,-121.52722,3887.0,113.3,338.6,-12.6,-2.22,E16,3.8,299.5,0.0,-2.7,-3.3,327.6,119.5,3706.0,-0.2,-0.03,1.0,,-980.0,64.4,128.5,30.15,4977.0,330.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-44.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2401.0,2401.0,12.2,6.2,,6.2,24.6,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,345.2,1247.0,341.6,1241.6,352.4,1252.4,347.0,1274.0,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.304,0.836,80.2,189.86,,,16.0,R,,2401.0,346.55,5.3812111801242235,2.9565217391304346,5.2965,365076.97599999997,408.2,True,2026-03-11 00:08:48 - Flight 2,6.2,18.274193548387096
1946.06,2.0,9.0,2026-03-11 00:40:56,37.05069,-121.52746,3866.0,113.7,338.6,-12.6,-2.23,E16,3.8,299.2,0.0,-2.9,-2.5,327.3,119.4,3686.0,-0.2,-0.03,1.0,,-1065.0,64.4,128.4,30.15,4953.0,330.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2402.0,2402.0,12.2,6.2,,6.2,24.6,,,36.7,0.0,0.0,4.1,4.9,3.5,,,,,343.4,1247.0,341.6,1241.6,350.6,1252.4,347.0,1275.8,,,-28.0,0.0,,24.6,-11.0,0.0,,,1.305,0.836,80.4,189.86,,,16.0,R,,2402.0,345.65,5.367236024844719,2.9565217391304346,5.298222222222222,365268.4126666666,408.2,True,2026-03-11 00:08:48 - Flight 2,6.2,18.338709677419356
1947.06,2.0,9.0,2026-03-11 00:40:57,37.05117,-121.5277,3845.0,114.1,338.4,-12.6,-2.23,E16,3.8,298.9,0.0,-3.3,-2.2,327.3,120.1,3665.0,-0.0,-0.04,0.9,,-1140.0,64.4,129.1,30.15,4926.0,331.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2406.0,2406.0,12.2,6.1,,6.1,24.6,,,36.7,0.0,0.0,4.3,4.9,3.5,,,,,343.4,1245.2,339.8,1239.8,350.6,1252.4,347.0,1274.0,,,-26.0,0.0,,24.6,-11.0,0.0,,,1.304,0.836,80.3,190.04,,,16.0,R,,2406.0,345.20000000000005,5.360248447204969,2.9565217391304346,5.299930555555555,365460.524,408.2,True,2026-03-11 00:08:48 - Flight 2,6.1,18.704918032786885
1948.06,2.0,9.0,2026-03-11 00:40:58,37.05167,-121.52795,3823.0,114.6,338.4,-12.6,-2.23,E16,3.8,298.6,0.0,-3.7,-1.7,327.1,120.8,3643.0,-0.0,-0.03,0.9,,-1198.0,64.4,129.8,30.15,4900.0,331.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2407.0,2407.0,12.2,6.1,,6.1,24.6,,,36.7,0.0,0.0,4.1,4.9,3.5,,,,,343.4,1245.2,339.8,1238.0,350.6,1252.4,345.2,1272.2,,,-24.0,0.0,,24.6,-11.0,0.0,,,1.309,0.836,80.7,190.22,,,16.0,R,,2407.0,344.75,5.353260869565217,2.9565217391304346,5.301625,365653.3943333333,408.2,True,2026-03-11 00:08:48 - Flight 2,6.1,18.78688524590164
1949.06,2.0,9.0,2026-03-11 00:40:59,37.05216,-121.52819,3798.0,115.0,338.4,-12.6,-2.23,E16,3.7,298.2,0.0,-4.2,-1.6,327.1,121.6,3622.0,0.1,-0.03,1.0,,-1223.0,64.4,130.6,30.15,4876.0,332.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2413.0,2413.0,12.1,6.1,,6.1,24.6,,,36.7,0.0,0.0,3.9,4.9,3.5,,,,,341.6,1247.0,339.8,1238.0,348.8,1248.8,345.2,1272.2,,,-24.0,0.0,,24.6,-11.0,0.0,,,1.312,0.836,80.3,189.86,,,16.0,R,,2413.0,343.85,5.339285714285714,2.9565217391304346,5.303319444444444,365847.02366666665,408.2,True,2026-03-11 00:08:48 - Flight 2,6.1,18.852459016393443
1950.06,2.0,9.0,2026-03-11 00:41:00,37.05266,-121.52843,3774.0,115.7,338.4,-12.6,-2.24,E16,3.7,297.9,0.0,-4.6,-1.9,326.8,122.5,3599.0,-0.0,-0.04,1.0,,-1293.0,64.4,131.5,30.15,4847.0,332.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2411.0,2411.0,12.1,6.1,,6.1,24.6,,,36.7,0.0,0.0,4.0,4.9,3.5,,,,,341.6,1243.4,338.0,1238.0,348.8,1247.0,343.4,1270.4,,,-24.0,0.0,,24.6,-10.0,0.0,,,1.348,0.835,80.3,189.86,,,16.0,R,,2411.0,342.95000000000005,5.325310559006211,2.9565217391304346,5.3050138888888885,366041.5806666666,408.2,True,2026-03-11 00:08:48 - Flight 2,6.1,18.9672131147541
1951.06,2.0,9.0,2026-03-11 00:41:01,37.05316,-121.52869,3748.0,116.3,338.3,-12.6,-2.24,E16,3.7,297.6,0.0,-4.9,-1.9,326.8,123.1,3575.0,0.1,-0.04,1.0,,-1338.0,64.4,132.1,30.15,4819.0,332.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2410.0,2410.0,12.1,6.0,,6.0,24.6,,,36.7,0.0,0.0,4.1,4.9,3.5,,,,,339.8,1241.6,338.0,1234.4,348.8,1247.0,343.4,1268.6,,,-24.0,0.0,,24.6,-10.0,0.0,,,1.355,0.835,80.5,189.68,,,16.0,R,,2410.0,342.5,5.318322981366459,2.9565217391304346,5.306694444444444,366237.23399999994,408.2,True,2026-03-11 00:08:48 - Flight 2,6.0,19.383333333333333
1952.06,2.0,9.0,2026-03-11 00:41:02,37.05366,-121.52893,3721.0,117.0,338.3,-12.6,-2.24,E16,3.7,297.3,0.0,-5.0,-2.2,326.0,124.2,3550.0,-0.2,-0.03,1.0,,-1398.0,64.4,133.2,30.15,4795.0,332.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2410.0,2410.0,12.2,6.0,,6.0,24.6,,,36.7,0.0,0.0,4.2,4.9,3.5,,,,,339.8,1239.8,338.0,1234.4,347.0,1245.2,343.4,1266.8,,,-24.0,0.0,,24.6,-10.0,0.0,,,1.359,0.836,80.4,189.86,,,16.0,R,,2410.0,342.05,5.311335403726708,2.9565217391304346,5.308361111111111,366433.9836666666,408.2,True,2026-03-11 00:08:48 - Flight 2,6.0,19.5
1953.06,2.0,9.0,2026-03-11 00:41:03,37.05416,-121.52918,3694.0,117.7,338.5,-12.6,-2.24,E16,3.6,296.9,0.0,-5.2,-1.8,325.9,124.5,3524.0,0.0,-0.04,1.0,,-1467.0,64.4,133.5,30.15,4764.0,331.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-5.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,80.0,190.4,2409.0,2409.0,12.2,6.0,,6.0,24.6,,,36.7,0.0,0.0,4.1,4.9,3.5,,,,,339.8,1239.8,336.2,1232.6,347.0,1247.0,343.4,1266.8,,,-24.0,0.0,,24.6,-10.0,0.0,,,1.36,0.836,80.4,190.22,,,16.0,R,,2409.0,341.59999999999997,5.304347826086955,2.9565217391304346,5.310027777777777,366631.91399999993,408.2,True,2026-03-11 00:08:48 - Flight 2,6.0,19.616666666666667
1954.06,2.0,9.0,2026-03-11 00:41:04,37.05468,-121.52943,3667.0,118.4,338.4,-12.6,-2.24,E16,3.6,296.6,0.0,-5.2,-2.8,325.6,125.4,3497.0,-0.0,-0.04,1.0,,-1512.0,64.4,134.3,30.15,4731.0,331.0,16.0,0.0,4500.0,,,322.0,0.0,0.0,5.0,-45.0,99.0,,,,-4.0,,,-39.0,,,,,3.0,1.0,0.0,1200.0,81.0,190.4,2412.0,2412.0,12.2,6.0,,6.0,24.6,,,36.7,0.0,0.0,3.8,4.9,3.5,,,,,338.0,1238.0,336.2,1230.8,347.0,1245.2,341.6,1265.0,,,-24.0,0.0,,24.6,-10.0,0.0,,,1.359,0.836,80.6,189.86,,,16.0,R,,2412.0,340.7,5.290372670807453,2.9565217391304346,5.311694444444444,366831.02499999997,408.2,True,2026-03-11 00:08:48 - Flight 2,6.0,19.733333333333334
