Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
34.06,1,9,2026-04-09 22:16:19,37.08162,-121.59964,269.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,8.1,0.0,273.0,0.0,-0.01,1.0,99.0,-96.0,28.0,0.0,30.09,1941.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,254.3,,0.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,82.4,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-6.750000000000014,-9.0,0.0,0.674666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
35.06,1,9,2026-04-09 22:16:20,37.08162,-121.59965,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,8.1,0.0,272.0,0.1,-0.01,1.0,99.0,-96.0,29.0,0.0,30.09,1935.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,254.3,,0.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0,0.674666666666667,397.4,True,2026-04-09 22:15:49,0.0,0.0
36.06,1,9,2026-04-09 22:16:21,37.08162,-121.59964,268.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,270.0,0.1,-0.01,1.0,99.0,-100.0,28.0,0.0,30.09,1935.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,254.3,,0.0,11.0,0.001,,,0.653,1.411,0.0,23.0,,,,,,82.4,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-6.750000000000014,-9.0,0.0,0.7590000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
37.06,1,9,2026-04-09 22:16:22,37.08162,-121.59964,268.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,269.0,0.1,-0.01,1.0,99.0,-72.0,29.0,0.0,30.09,1935.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,24.0,26.0,24.0,26.0,25.0,26.0,,,12.0,254.3,,0.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,75.2,78.8,75.2,78.8,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0,0.9276666666666669,397.4,True,2026-04-09 22:15:49,0.0,0.0
38.06,1,9,2026-04-09 22:16:23,37.08162,-121.59964,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,267.0,0.1,-0.01,1.0,99.0,-113.0,29.0,0.0,30.09,1938.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,0.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,254.3,,0.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0,1.0120000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
39.06,1,9,2026-04-09 22:16:24,37.08162,-121.59964,268.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.9,7.9,0.0,266.0,0.1,-0.01,1.0,99.0,-108.0,29.0,0.0,30.09,1936.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,24.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,24.0,26.0,24.0,25.0,25.0,26.0,,,12.0,254.3,,24.6,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,75.2,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0,1.0120000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
40.06,1,9,2026-04-09 22:16:25,37.08162,-121.59964,268.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.9,7.9,0.0,264.0,0.1,-0.01,1.0,99.0,-92.0,29.0,0.0,30.09,1936.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,31.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,239.6,,31.8,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0,1.0120000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
41.06,1,9,2026-04-09 22:16:26,37.08162,-121.59964,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,263.0,0.0,-0.01,1.0,99.0,-68.0,29.0,0.0,30.09,1936.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.6,,0.6,32.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,186.5,,32.2,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,8.333333333333333e-05,1.0120000000000002,397.4,True,2026-04-09 22:15:49,0.6,0.0
42.06,1,9,2026-04-09 22:16:27,37.08162,-121.59964,268.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,263.0,0.0,-0.01,1.0,99.0,-35.0,29.0,0.0,30.09,1933.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.1,,1.1,32.5,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,145.2,,32.5,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.00031944444444444446,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.1,0.0
43.06,1,9,2026-04-09 22:16:28,37.08162,-121.59964,269.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,263.0,0.0,-0.01,1.0,99.0,-22.0,29.0,0.0,30.09,1933.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.6,,1.6,32.5,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,25.0,24.0,25.0,24.0,25.0,25.0,26.0,,,12.0,113.0,,32.5,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,77.0,75.2,77.0,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0006944444444444445,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.6,0.0
44.06,1,9,2026-04-09 22:16:29,37.08162,-121.59964,269.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,262.0,0.0,-0.01,1.0,99.0,-52.0,29.0,0.0,30.09,1933.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.9,,1.9,32.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,24.0,26.0,24.0,25.0,25.0,26.0,,,12.0,88.1,,32.6,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,75.2,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,75.64999999999999,-8.550000000000011,-10.799999999999997,0.0011805555555555556,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.9,0.0
45.06,1,9,2026-04-09 22:16:30,37.08162,-121.59964,269.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.9,7.9,0.0,260.0,0.0,-0.01,1.0,99.0,-92.0,29.0,0.0,30.09,1931.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,2.2,,2.2,33.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,68.7,,33.6,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,77.0,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,77.0,-7.200000000000003,-10.799999999999997,0.00175,1.0120000000000002,397.4,True,2026-04-09 22:15:49,2.2,0.0
46.06,1,9,2026-04-09 22:16:31,37.08162,-121.59964,270.0,0.0,239.3,-12.6,,,,,0.0,10.9,-0.9,7.9,0.0,258.0,0.1,-0.01,1.0,99.0,-85.0,29.0,0.0,30.09,1931.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,32.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,53.6,,32.9,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,77.0,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,77.0,-7.200000000000003,-10.799999999999997,0.0023055555555555555,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.8,0.0
47.06,1,9,2026-04-09 22:16:32,37.08162,-121.59964,270.0,0.0,239.3,-12.6,,,,,0.0,10.9,-1.0,7.8,0.0,258.0,0.0,-0.01,1.0,99.0,-49.0,29.0,0.0,30.09,1931.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,32.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,41.9,,32.3,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.002805555555555556,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.8,0.0
48.06,1,9,2026-04-09 22:16:33,37.08162,-121.59964,270.0,0.0,239.3,-12.6,,,,,0.0,10.8,-1.0,7.8,0.0,258.0,0.0,-0.01,1.0,99.0,-17.0,29.0,0.0,30.09,1928.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,32.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,32.8,,32.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,77.0,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,77.0,-7.200000000000003,-10.799999999999997,0.0033055555555555555,1.0120000000000002,397.4,True,2026-04-09 22:15:49,1.8,0.0
49.06,1,9,2026-04-09 22:16:34,37.08162,-121.59964,271.0,0.1,239.3,-12.6,,,,,0.0,10.8,-1.0,7.8,0.0,258.0,0.0,-0.01,1.0,99.0,6.0,29.0,0.0,30.09,1928.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,31.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,25.7,,31.8,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.003805555555555556,1.0963333333333336,397.4,True,2026-04-09 22:15:49,1.8,0.05555555555555556
50.06,1,9,2026-04-09 22:16:35,37.08162,-121.59964,271.0,0.0,239.3,-12.6,,,,,0.0,10.8,-1.0,7.8,0.0,258.0,0.1,-0.01,1.0,99.0,28.0,29.0,0.0,30.09,1928.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,31.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,20.2,,31.6,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.0043055555555555555,1.180666666666667,397.4,True,2026-04-09 22:15:49,1.8,0.0
51.06,1,9,2026-04-09 22:16:36,37.08162,-121.59964,271.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.9,7.8,0.0,258.0,0.1,-0.01,1.0,99.0,23.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,1.8,,1.8,31.5,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,15.9,,31.5,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.004805555555555556,1.2650000000000001,397.4,True,2026-04-09 22:15:49,1.8,0.05555555555555556
52.06,1,9,2026-04-09 22:16:37,37.08162,-121.59964,272.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,258.0,0.1,-0.01,1.0,99.0,28.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,31.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,,,12.0,12.6,,31.3,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,77.0,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
53.06,1,9,2026-04-09 22:16:38,37.08162,-121.59964,272.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,7.9,0.0,258.0,0.0,-0.01,1.0,99.0,22.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,31.1,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,25.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,10.0,,31.1,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,77.0,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.55,-7.650000000000006,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
54.06,1,9,2026-04-09 22:16:39,37.08162,-121.59964,273.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,258.0,0.0,-0.01,1.0,99.0,-2.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,31.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,8.0,,31.0,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
55.06,1,9,2026-04-09 22:16:40,37.08162,-121.59964,273.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,7.9,0.0,258.0,0.0,-0.01,1.0,99.0,33.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.8,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,6.4,,30.8,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
56.06,1,9,2026-04-09 22:16:41,37.08162,-121.59964,274.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,8.0,0.0,258.0,0.0,-0.01,1.0,99.0,41.0,29.0,0.0,30.09,1937.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.7,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,5.2,,30.7,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
57.06,1,9,2026-04-09 22:16:42,37.08162,-121.59963,274.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,258.0,0.0,-0.01,1.0,99.0,28.0,29.0,0.0,30.09,1938.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.6,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,4.3,,30.6,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
58.06,1,9,2026-04-09 22:16:43,37.08162,-121.59963,275.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,258.0,0.1,-0.01,1.0,99.0,8.0,29.0,0.0,30.09,1938.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.4,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,3.5,,30.4,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
59.06,1,9,2026-04-09 22:16:44,37.08162,-121.59963,275.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.8,8.0,0.0,258.0,0.0,-0.01,1.0,99.0,-2.0,29.0,0.0,30.09,1938.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.3,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,2.9,,30.3,11.0,0.001,,,0.653,1.409,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
60.06,1,9,2026-04-09 22:16:45,37.08162,-121.59963,276.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.0,0.0,258.0,0.0,-0.01,1.0,99.0,-7.0,29.0,0.0,30.09,1948.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.2,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,2.5,,30.2,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.3493333333333335,397.4,True,2026-04-09 22:15:49,0.0,0.0
61.06,1,9,2026-04-09 22:16:46,37.08161,-121.59963,276.0,0.1,239.3,-12.6,,,,,0.0,10.8,-0.8,8.1,0.0,258.0,0.0,-0.01,1.0,99.0,-6.0,29.0,0.0,30.09,1948.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.1,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,2.2,,30.1,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.4336666666666669,397.4,True,2026-04-09 22:15:49,0.0,0.0
62.06,1,9,2026-04-09 22:16:47,37.08161,-121.59963,277.0,0.0,239.3,-12.6,,,,,0.0,10.7,-0.8,8.1,0.0,258.0,0.1,-0.01,1.0,99.0,2.0,29.0,0.0,30.09,1948.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,30.0,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,12.0,1.9,,30.0,11.0,0.001,,,0.653,1.409,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.5180000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
63.06,1,9,2026-04-09 22:16:48,37.08161,-121.59963,278.0,0.0,239.3,-12.6,,,,,0.0,10.8,-0.9,8.1,0.0,258.0,0.1,-0.01,1.0,99.0,8.0,29.0,0.0,30.09,1949.0,,,317.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,23.0,0.0,0.0,30.0,0.0,,0.0,29.9,,,23.4,0.0,0.0,-0.1,9.2,7.4,,,,,24.0,26.0,25.0,26.0,24.0,25.0,25.0,26.0,,,13.0,1.7,,29.9,11.0,0.001,,,0.653,1.41,0.0,23.0,,,,,,84.2,73.4,,,,,75.2,78.8,77.0,78.8,75.2,77.0,77.0,78.8,,,73.4,0.0,76.1,-8.100000000000009,-10.799999999999997,0.005055555555555556,1.5180000000000002,397.4,True,2026-04-09 22:15:49,0.0,0.0
