Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
38.06,1,8,2026-04-03 20:18:19,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.6,0.0,102.0,0.1,-0.02,1.0,99.0,-102.0,24,0.0,29.96,1190.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,0.0,254.4,,0.0,2.0,0.001,,,0.654,0.853,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
39.06,1,8,2026-04-03 20:18:20,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.1,10.6,0.0,100.0,0.1,-0.02,1.0,99.0,-99.0,24,0.0,29.96,1194.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,254.4,,0.0,2.0,0.001,,,0.653,0.856,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
40.06,1,8,2026-04-03 20:18:21,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.6,0.0,100.0,0.1,-0.02,1.0,99.0,-73.0,24,0.0,29.96,1194.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,254.4,,0.0,2.0,0.001,,,0.653,0.858,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
41.06,1,8,2026-04-03 20:18:22,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.1,10.6,0.0,98.0,0.1,-0.02,1.0,99.0,-72.0,24,0.0,29.96,1194.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,17.0,19.0,18.0,19.0,,,-1.0,254.3,,0.0,2.0,0.001,,,0.653,0.865,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,62.6,66.2,64.4,66.2,,,60.08,0.0,63.05,0.8384308510638298,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
42.06,1,8,2026-04-03 20:18:23,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.1,10.6,0.0,98.0,0.1,-0.02,1.0,99.0,-53.0,24,0.0,29.96,1190.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,17.0,19.0,18.0,19.0,,,-1.0,244.0,,0.0,2.0,0.001,,,0.653,0.867,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,62.6,66.2,64.4,66.2,,,60.08,0.0,63.05,0.8384308510638298,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
43.06,1,8,2026-04-03 20:18:24,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.8,-1.1,10.5,0.0,98.0,0.0,-0.02,1.0,99.0,-18.0,24,0.0,29.96,1190.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,17.0,19.0,18.0,19.0,,,-1.0,189.9,,0.0,2.0,0.001,,,0.653,0.868,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,62.6,66.2,64.4,66.2,,,60.08,0.0,63.05,0.8384308510638298,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
44.06,1,8,2026-04-03 20:18:25,37.08158,-121.59959,321.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.6,0.0,98.0,0.1,-0.02,1.0,99.0,-12.0,24,0.0,29.96,1191.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,17.0,19.0,17.0,19.0,18.0,19.0,,,-1.0,147.9,,0.0,2.0,0.001,,,0.653,0.87,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,62.6,66.2,64.4,66.2,,,60.08,0.0,63.05,0.8384308510638298,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
45.06,1,8,2026-04-03 20:18:26,37.08157,-121.59959,322.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.6,0.0,98.0,0.1,-0.02,1.0,99.0,-26.0,24,0.0,29.96,1191.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,115.1,,0.0,2.0,0.001,,,0.653,0.869,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
46.06,1,8,2026-04-03 20:18:27,37.08157,-121.59959,322.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,98.0,0.1,-0.02,1.0,99.0,-25.0,24,0.0,29.96,1191.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,89.7,,0.0,2.0,0.001,,,0.653,0.875,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
47.06,1,8,2026-04-03 20:18:28,37.08157,-121.59959,322.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,97.0,0.1,-0.02,1.0,99.0,-44.0,24,0.0,29.96,1200.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.6,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,69.9,,0.0,2.0,0.001,,,0.653,0.884,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.3373333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
48.06,1,8,2026-04-03 20:18:29,37.08157,-121.59959,322.0,0.1,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,97.0,0.1,-0.02,1.0,99.0,-3.0,24,0.0,29.96,1200.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,54.6,,0.0,2.0,0.001,,,0.653,0.887,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.42166666666666663,395.6,True,2026-04-03 20:17:48,0.0,0.0
49.06,1,8,2026-04-03 20:18:30,37.08157,-121.59959,322.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,97.0,0.1,-0.02,1.0,99.0,5.0,24,0.0,29.96,1200.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,42.6,,0.0,2.0,0.001,,,0.654,0.885,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
50.06,1,8,2026-04-03 20:18:31,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,97.0,0.1,-0.02,1.0,99.0,-34.0,24,0.0,29.96,1199.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,33.3,,0.0,2.0,0.001,,,0.653,0.863,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
51.06,1,8,2026-04-03 20:18:32,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,96.0,0.1,-0.02,1.0,99.0,-42.0,24,0.0,29.96,1199.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,26.1,,0.0,2.0,0.001,,,0.653,0.857,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
52.06,1,8,2026-04-03 20:18:33,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,96.0,0.1,-0.02,1.0,99.0,8.0,24,0.0,29.96,1199.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,20.5,,0.0,2.0,0.001,,,0.653,0.85,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
53.06,1,8,2026-04-03 20:18:34,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,96.0,0.1,-0.02,1.0,99.0,-2.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,16.2,,0.0,2.0,0.001,,,0.653,0.85,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
54.06,1,8,2026-04-03 20:18:35,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,96.0,0.1,-0.02,1.0,99.0,-4.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,12.8,,0.0,2.0,0.001,,,0.653,0.846,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
55.06,1,8,2026-04-03 20:18:36,37.08157,-121.59959,323.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,96.0,0.1,-0.02,1.0,99.0,-28.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-1.0,10.1,,0.0,2.0,0.001,,,0.653,0.847,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
56.06,1,8,2026-04-03 20:18:37,37.08157,-121.59959,324.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.6,0.0,96.0,0.1,-0.02,1.0,99.0,-52.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,17.0,19.0,18.0,19.0,18.0,19.0,,,-2.0,8.1,,0.0,2.0,0.001,,,0.653,0.846,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,62.6,66.2,64.4,66.2,64.4,66.2,,,60.08,0.0,63.5,0.8444148936170213,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
57.06,1,8,2026-04-03 20:18:38,37.08157,-121.59959,324.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.1,10.6,0.0,95.0,0.1,-0.02,1.0,99.0,-41.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,-2.0,6.5,,0.0,2.0,0.001,,,0.653,0.848,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
58.06,1,8,2026-04-03 20:18:39,37.08157,-121.59959,324.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,95.0,0.1,-0.02,1.0,99.0,-35.0,24,0.0,29.96,1208.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,-3.0,5.3,,0.0,2.0,0.001,,,0.653,0.847,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
59.06,1,8,2026-04-03 20:18:40,37.08157,-121.59959,324.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,95.0,0.1,-0.02,1.0,99.0,-28.0,24,0.0,29.96,1217.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,-3.0,4.3,,0.0,2.0,0.001,,,0.653,0.844,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
60.06,1,8,2026-04-03 20:18:41,37.08157,-121.59959,324.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,95.0,0.1,-0.02,1.0,99.0,-17.0,24,0.0,29.96,1217.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,-3.0,3.6,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
61.06,1,8,2026-04-03 20:18:42,37.08157,-121.59959,325.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,94.0,0.1,-0.02,1.0,99.0,-46.0,24,0.0,29.96,1217.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,-1.0,3.0,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
62.06,1,8,2026-04-03 20:18:43,37.08157,-121.59959,325.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,92.0,0.1,-0.02,1.0,99.0,-59.0,24,0.0,29.96,1214.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,0.0,2.5,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
63.06,1,8,2026-04-03 20:18:44,37.08157,-121.59959,325.0,0.0,137.1,-12.6,,,,,0.0,10.7,-0.9,10.7,0.0,90.0,0.1,-0.02,1.0,99.0,-103.0,24,0.0,29.96,1214.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,0.0,2.2,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.506,395.6,True,2026-04-03 20:17:48,0.0,0.0
64.06,1,8,2026-04-03 20:18:45,37.08157,-121.59959,326.0,0.1,137.1,-12.6,,,,,0.0,10.7,-1.0,10.8,0.0,88.0,0.1,-0.02,1.0,99.0,-125.0,24,0.0,29.96,1214.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,1.0,1.9,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.5903333333333333,395.6,True,2026-04-03 20:17:48,0.0,0.0
65.06,1,8,2026-04-03 20:18:46,37.08157,-121.59959,326.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.8,0.0,88.0,0.1,-0.02,1.0,99.0,-80.0,24,0.0,29.96,1218.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,1.0,1.7,,0.0,2.0,0.001,,,0.653,0.84,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.6746666666666666,395.6,True,2026-04-03 20:17:48,0.0,0.0
66.06,1,8,2026-04-03 20:18:47,37.08157,-121.59959,327.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,87.0,0.1,-0.02,1.0,99.0,-42.0,24,0.0,29.96,1218.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,2.0,1.5,,0.0,2.0,0.001,,,0.653,0.841,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.6746666666666666,395.6,True,2026-04-03 20:17:48,0.0,0.0
67.06,1,8,2026-04-03 20:18:48,37.08155,-121.59959,327.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,87.0,0.1,-0.02,1.0,99.0,-12.0,24,0.0,29.96,1218.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,17.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,2.0,1.4,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,62.6,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,63.95,0.8503989361702128,0.8085106382978723,0.0,0.6746666666666666,395.6,True,2026-04-03 20:17:48,0.0,0.0
68.06,1,8,2026-04-03 20:18:49,37.08155,-121.59959,333.0,0.0,137.1,-12.6,,,,,0.0,10.7,-1.0,10.7,0.0,87.0,0.1,-0.02,1.0,99.0,5.0,24,0.0,29.96,1218.0,,,79,,,,,0,0,,,,,,,,,,,,,,,,,,,0.0,16.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,33.1,0.0,0.0,-0.7,8.3,6.5,,,,,18.0,19.0,18.0,19.0,18.0,19.0,18.0,20.0,,,2.0,1.3,,0.0,2.0,0.001,,,0.653,0.842,0.0,15.6,,,,,,75.2,60.8,,,,,64.4,66.2,64.4,66.2,64.4,66.2,64.4,68.0,,,60.08,0.0,64.4,0.8563829787234043,0.8085106382978723,0.0,0.6746666666666666,395.6,True,2026-04-03 20:17:48,0.0,0.0
